trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
739,False,"{'a': 0.5, 'e': 0.863839}",25,0,-95.08058587176373,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
740,False,"{'a': 0.5, 'e': 0.86346975}",30,0,-156.69160937850793,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
741,False,"{'a': 0.5, 'e': 0.8631}",20,0,-152.04845131282474,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
742,False,"{'a': 0.5, 'e': 0.86272975}",25,5,-53.088333522079644,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
743,False,"{'a': 0.5, 'e': 0.862359}",25,15,7.305780176476281,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.5, 'e': 0.8619877499999999}",30,15,-9.279834079452097,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.8616159999999999}",20,0,-61.3414630609159,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
746,False,"{'a': 0.5, 'e': 0.86124375}",25,13,-44.93808603127969,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
747,False,"{'a': 0.5, 'e': 0.8608709999999999}",20,1,-69.9574093354371,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
748,False,"{'a': 0.5, 'e': 0.86049775}",30,13,-64.08693733308831,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 1}",1
749,False,"{'a': 0.5, 'e': 0.860124}",20,13,10.317404734557476,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.85974975}",35,0,-164.9549233762025,"{0: 21, 1: 6, 2: 4, 3: 2, 4: 2}",0
751,False,"{'a': 0.5, 'e': 0.859375}",35,16,-29.187327172423725,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
752,False,"{'a': 0.5, 'e': 0.85899975}",25,0,-257.4555336021477,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 5}",0
753,False,"{'a': 0.5, 'e': 0.858624}",20,3,-81.53175859499476,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 1}",1
754,False,"{'a': 0.5, 'e': 0.85824775}",20,13,0.3293685603131489,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.5, 'e': 0.857871}",25,0,-246.6575350097018,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 5}",0
756,False,"{'a': 0.5, 'e': 0.8574937499999999}",25,0,-81.77520956636118,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
757,False,"{'a': 0.5, 'e': 0.857116}",20,0,-66.29156153852125,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
758,False,"{'a': 0.5, 'e': 0.85673775}",30,0,-110.85678856555035,"{0: 18, 1: 3, 2: 8, 3: 0, 4: 1}",0
759,False,"{'a': 0.5, 'e': 0.856359}",25,0,-35.29200048227663,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
760,False,"{'a': 0.5, 'e': 0.85597975}",20,0,-39.2233177543092,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
761,False,"{'a': 0.5, 'e': 0.8556}",25,3,-131.76099910394345,"{0: 10, 1: 1, 2: 10, 3: 0, 4: 1}",1
762,False,"{'a': 0.5, 'e': 0.8552197500000001}",20,0,-111.55115778894714,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
763,False,"{'a': 0.5, 'e': 0.854839}",20,0,-90.0821263368267,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
764,False,"{'a': 0.5, 'e': 0.85445775}",20,0,-35.35764333423614,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
765,False,"{'a': 0.5, 'e': 0.8540760000000001}",20,12,-22.7248359852206,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.85369375}",20,0,-96.59901410304397,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
767,False,"{'a': 0.5, 'e': 0.853311}",35,18,-38.87168524191567,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
768,False,"{'a': 0.5, 'e': 0.85292775}",20,10,-47.37869219931807,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
769,False,"{'a': 0.5, 'e': 0.852544}",20,0,-62.94872202012154,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
770,False,"{'a': 0.5, 'e': 0.85215975}",25,0,-111.69776136144105,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
771,False,"{'a': 0.5, 'e': 0.851775}",25,0,-104.62783962025276,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
772,False,"{'a': 0.5, 'e': 0.8513897500000001}",20,9,-19.593195177009633,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.851004}",20,0,-39.16647555443893,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
774,False,"{'a': 0.5, 'e': 0.8506177500000001}",30,15,-49.658767005490645,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
775,False,"{'a': 0.5, 'e': 0.850231}",20,0,-41.74486386678144,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
776,False,"{'a': 0.5, 'e': 0.84984375}",35,19,-101.12688234198883,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 2}",1
777,False,"{'a': 0.5, 'e': 0.849456}",25,0,-84.67166516171913,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
778,False,"{'a': 0.5, 'e': 0.84906775}",20,0,0.15237621872979623,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
779,False,"{'a': 0.5, 'e': 0.848679}",20,2,-13.675107224238896,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.84828975}",30,0,-137.46250417245022,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",0
781,False,"{'a': 0.5, 'e': 0.8479}",25,0,-136.65405685777645,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
782,False,"{'a': 0.5, 'e': 0.84750975}",20,0,-27.69965632325584,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
783,False,"{'a': 0.5, 'e': 0.847119}",25,5,-98.7619132214963,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",1
784,False,"{'a': 0.5, 'e': 0.84672775}",30,0,-117.02590863934073,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
785,False,"{'a': 0.5, 'e': 0.846336}",20,0,-163.2048526041031,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
786,False,"{'a': 0.5, 'e': 0.84594375}",25,0,-123.31374075414348,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
787,False,"{'a': 0.5, 'e': 0.8455509999999999}",25,0,-46.68877069318299,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
788,False,"{'a': 0.5, 'e': 0.84515775}",20,0,-64.23485894781736,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
789,False,"{'a': 0.5, 'e': 0.8447640000000001}",25,0,-145.19159154348722,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
790,False,"{'a': 0.5, 'e': 0.84436975}",20,7,-50.211216413179066,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
791,False,"{'a': 0.5, 'e': 0.843975}",20,0,-105.09856172414332,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",1
792,False,"{'a': 0.5, 'e': 0.84357975}",20,0,-114.15686649126198,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
793,False,"{'a': 0.5, 'e': 0.843184}",20,0,-139.08206006180802,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
794,False,"{'a': 0.5, 'e': 0.8427877500000001}",25,0,-104.25439331338141,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
795,False,"{'a': 0.5, 'e': 0.842391}",25,0,-109.55547302774468,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
796,False,"{'a': 0.5, 'e': 0.84199375}",20,12,-6.825450988009935,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.841596}",20,12,13.277891895824453,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.84119775}",25,0,-95.27144843973596,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
799,False,"{'a': 0.5, 'e': 0.8407990000000001}",25,0,-24.074549888287095,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
800,False,"{'a': 0.5, 'e': 0.84039975}",30,6,-148.66974277723048,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 3}",1
801,False,"{'a': 0.5, 'e': 0.84}",20,6,-32.78063954989346,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
802,False,"{'a': 0.5, 'e': 0.83959975}",20,0,-47.44608462552461,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
803,False,"{'a': 0.5, 'e': 0.839199}",25,0,-58.14112995948867,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
804,False,"{'a': 0.5, 'e': 0.83879775}",25,0,-57.821146219463415,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
805,False,"{'a': 0.5, 'e': 0.838396}",20,0,-61.882568384756084,"{0: 14, 1: 4, 2: 0, 3: 1, 4: 1}",0
806,False,"{'a': 0.5, 'e': 0.83799375}",20,0,-62.516924409914395,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
807,False,"{'a': 0.5, 'e': 0.837591}",25,0,-57.98772121860123,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
808,False,"{'a': 0.5, 'e': 0.83718775}",20,7,-5.990770710486641,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.836784}",20,0,1.4990243248427544,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
810,False,"{'a': 0.5, 'e': 0.83637975}",25,4,-100.63058995826684,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 2}",1
811,False,"{'a': 0.5, 'e': 0.835975}",20,0,-69.39719871379786,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
812,False,"{'a': 0.5, 'e': 0.83556975}",20,0,-51.98886848588621,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
813,False,"{'a': 0.5, 'e': 0.835164}",25,0,-90.36873768649072,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",1
814,False,"{'a': 0.5, 'e': 0.8347577500000001}",30,5,-109.32864750764789,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",1
815,False,"{'a': 0.5, 'e': 0.8343510000000001}",30,0,-123.87808372365126,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 2}",0
816,False,"{'a': 0.5, 'e': 0.83394375}",35,0,-219.21335787311332,"{0: 21, 1: 3, 2: 7, 3: 0, 4: 4}",0
817,False,"{'a': 0.5, 'e': 0.833536}",25,1,-157.48351189012212,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 3}",1
818,False,"{'a': 0.5, 'e': 0.8331277500000001}",20,0,-44.13129638807477,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
819,False,"{'a': 0.5, 'e': 0.832719}",25,15,-22.518233620948227,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.8323097500000001}",30,0,-150.45179888353994,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
821,False,"{'a': 0.5, 'e': 0.8319}",25,17,-50.50013968208318,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
822,False,"{'a': 0.5, 'e': 0.83148975}",30,0,-40.57888364914199,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
823,False,"{'a': 0.5, 'e': 0.831079}",30,0,-165.71077616467306,"{0: 17, 1: 0, 2: 11, 3: 0, 4: 2}",0
824,False,"{'a': 0.5, 'e': 0.83066775}",25,1,-98.72129325224388,"{0: 15, 1: 6, 2: 1, 3: 0, 4: 2}",1
825,False,"{'a': 0.5, 'e': 0.830256}",25,0,-140.74722652983692,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
826,False,"{'a': 0.5, 'e': 0.82984375}",25,14,-41.043780839922704,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
827,False,"{'a': 0.5, 'e': 0.829431}",20,0,-57.39281452441283,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
828,False,"{'a': 0.5, 'e': 0.82901775}",20,12,-8.205860330564718,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.828604}",30,0,-239.19074556883263,"{0: 13, 1: 7, 2: 6, 3: 0, 4: 4}",0
830,False,"{'a': 0.5, 'e': 0.82818975}",35,0,-71.09869292794751,"{0: 28, 1: 1, 2: 4, 3: 1, 4: 1}",0
831,False,"{'a': 0.5, 'e': 0.827775}",30,0,-56.49740114084408,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
832,False,"{'a': 0.5, 'e': 0.8273597500000001}",25,0,-166.58047689517215,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
833,False,"{'a': 0.5, 'e': 0.826944}",25,7,-39.97950900532419,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.82652775}",25,0,-133.3316314413088,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
835,False,"{'a': 0.5, 'e': 0.826111}",25,10,-42.95638015184444,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
836,False,"{'a': 0.5, 'e': 0.82569375}",25,14,-34.87925860550114,"{0: 5, 1: 4, 2: 2, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.825276}",25,0,-77.50966786738829,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
838,False,"{'a': 0.5, 'e': 0.8248577500000001}",20,0,-9.56126400926685,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
839,False,"{'a': 0.5, 'e': 0.824439}",25,0,-77.04677622387314,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
840,False,"{'a': 0.5, 'e': 0.8240197499999999}",30,19,-129.8041562972046,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 3}",1
841,False,"{'a': 0.5, 'e': 0.8236}",20,0,-21.24754753673856,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
842,False,"{'a': 0.5, 'e': 0.82317975}",20,0,-146.06561462091096,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
843,False,"{'a': 0.5, 'e': 0.822759}",25,0,-117.70753269541228,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
844,False,"{'a': 0.5, 'e': 0.82233775}",25,10,-78.72331595398693,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 1}",1
845,False,"{'a': 0.5, 'e': 0.821916}",30,0,-64.67947082828239,"{0: 24, 1: 4, 2: 0, 3: 0, 4: 2}",0
846,False,"{'a': 0.5, 'e': 0.82149375}",20,0,-78.32150486182402,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
847,False,"{'a': 0.5, 'e': 0.821071}",20,5,16.52453406279808,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.82064775}",25,0,-134.92540153329742,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
849,False,"{'a': 0.5, 'e': 0.8202240000000001}",20,0,-16.877839939874086,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
850,False,"{'a': 0.5, 'e': 0.81979975}",20,0,-75.60931918130478,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
851,False,"{'a': 0.5, 'e': 0.819375}",20,0,-31.44570713179683,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
852,False,"{'a': 0.5, 'e': 0.81894975}",20,0,-134.05131455129268,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
853,False,"{'a': 0.5, 'e': 0.818524}",20,8,-46.12991447873508,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
854,False,"{'a': 0.5, 'e': 0.81809775}",35,22,-9.131012783104852,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.817671}",20,0,-125.40226323765363,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
856,False,"{'a': 0.5, 'e': 0.81724375}",20,5,-21.679553400413106,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.816816}",25,0,-73.2857492261323,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
858,False,"{'a': 0.5, 'e': 0.81638775}",30,0,-93.97688249072839,"{0: 19, 1: 1, 2: 9, 3: 1, 4: 0}",0
859,False,"{'a': 0.5, 'e': 0.815959}",25,0,-106.47513509875748,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
860,False,"{'a': 0.5, 'e': 0.81552975}",25,0,-190.71718749926595,"{0: 13, 1: 1, 2: 8, 3: 0, 4: 3}",0
861,False,"{'a': 0.5, 'e': 0.8151}",20,0,-49.92273573798082,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
862,False,"{'a': 0.5, 'e': 0.81466975}",20,0,-32.6920045237407,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
863,False,"{'a': 0.5, 'e': 0.814239}",20,0,-135.23468485531558,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
864,False,"{'a': 0.5, 'e': 0.81380775}",20,0,-32.49110067301115,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
865,False,"{'a': 0.5, 'e': 0.813376}",20,0,-141.85099062547695,"{0: 9, 1: 4, 2: 5, 3: 0, 4: 2}",0
866,False,"{'a': 0.5, 'e': 0.8129437500000001}",20,10,-37.481847323663686,"{0: 5, 1: 1, 2: 4, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.812511}",20,0,-45.94417012703146,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
868,False,"{'a': 0.5, 'e': 0.81207775}",20,0,-96.89703620542718,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
869,False,"{'a': 0.5, 'e': 0.811644}",35,13,-75.94565798175641,"{0: 15, 1: 0, 2: 6, 3: 0, 4: 1}",1
870,False,"{'a': 0.5, 'e': 0.81120975}",20,0,-13.804252776993621,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
871,False,"{'a': 0.5, 'e': 0.810775}",25,0,-54.70563903187556,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
872,False,"{'a': 0.5, 'e': 0.81033975}",20,0,-24.980263856016922,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
873,False,"{'a': 0.5, 'e': 0.809904}",30,0,-49.65643411348908,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
874,False,"{'a': 0.5, 'e': 0.80946775}",25,7,-47.834938566678815,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
875,False,"{'a': 0.5, 'e': 0.8090310000000001}",25,0,-122.1886073759569,"{0: 14, 1: 6, 2: 3, 3: 0, 4: 2}",0
876,False,"{'a': 0.5, 'e': 0.80859375}",35,0,-345.8030612633736,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 7}",0
877,False,"{'a': 0.5, 'e': 0.808156}",20,0,-156.97808047673132,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
878,False,"{'a': 0.5, 'e': 0.80771775}",20,0,-41.336503309312604,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
879,False,"{'a': 0.5, 'e': 0.807279}",20,0,-42.123497890681655,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
880,False,"{'a': 0.5, 'e': 0.80683975}",25,4,-31.30503052988565,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.8064}",35,21,-14.277151774483771,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.80595975}",25,0,2.906636101693877,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
883,False,"{'a': 0.5, 'e': 0.805519}",20,0,-117.08404191606812,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
884,False,"{'a': 0.5, 'e': 0.80507775}",20,3,-42.528377502272924,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
885,False,"{'a': 0.5, 'e': 0.804636}",25,0,-63.34603152939493,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
886,False,"{'a': 0.5, 'e': 0.80419375}",25,0,-246.54861165495544,"{0: 13, 1: 1, 2: 5, 3: 2, 4: 4}",0
887,False,"{'a': 0.5, 'e': 0.803751}",30,0,-171.82417700421155,"{0: 15, 1: 6, 2: 6, 3: 1, 4: 2}",0
888,False,"{'a': 0.5, 'e': 0.80330775}",20,0,-130.7904146827955,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
889,False,"{'a': 0.5, 'e': 0.802864}",20,0,-142.57678591560122,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
890,False,"{'a': 0.5, 'e': 0.80241975}",30,0,-111.62952731218823,"{0: 20, 1: 6, 2: 2, 3: 0, 4: 2}",0
891,False,"{'a': 0.5, 'e': 0.801975}",20,0,-16.67422120995429,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
892,False,"{'a': 0.5, 'e': 0.80152975}",20,0,-54.46706823783648,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
893,False,"{'a': 0.5, 'e': 0.801084}",20,4,-19.241774793590178,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.80063775}",30,0,-68.24609223177144,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
895,False,"{'a': 0.5, 'e': 0.800191}",25,16,8.48379933243108,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.79974375}",30,22,2.571620257972146,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.799296}",20,1,-52.88595376085334,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
898,False,"{'a': 0.5, 'e': 0.79884775}",30,0,-66.78408049533974,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
899,False,"{'a': 0.5, 'e': 0.798399}",25,13,-18.802236796627778,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.79794975}",25,0,-130.61669284112875,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
901,False,"{'a': 0.5, 'e': 0.7975}",20,0,-40.63095597466946,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
902,False,"{'a': 0.5, 'e': 0.79704975}",20,0,-51.034619511212476,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
903,False,"{'a': 0.5, 'e': 0.7965990000000001}",30,13,-19.36633294983968,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
904,False,"{'a': 0.5, 'e': 0.79614775}",20,0,-59.52174554228254,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
905,False,"{'a': 0.5, 'e': 0.795696}",25,0,-55.48622995415843,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
906,False,"{'a': 0.5, 'e': 0.79524375}",20,2,-42.65752308029163,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.794791}",25,0,-30.250789910040087,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
908,False,"{'a': 0.5, 'e': 0.79433775}",25,0,1.6903453469259253,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
909,False,"{'a': 0.5, 'e': 0.793884}",25,0,-67.41585043158376,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
910,False,"{'a': 0.5, 'e': 0.79342975}",20,10,-17.131404765648792,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.792975}",25,0,-117.57443284965363,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",1
912,False,"{'a': 0.5, 'e': 0.7925197500000001}",20,0,-96.86708433048486,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
913,False,"{'a': 0.5, 'e': 0.792064}",20,0,-48.11952877578189,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
914,False,"{'a': 0.5, 'e': 0.79160775}",25,0,-121.95292409434883,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
915,False,"{'a': 0.5, 'e': 0.791151}",25,0,-44.905079453315466,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
916,False,"{'a': 0.5, 'e': 0.79069375}",20,0,-4.808258635145091,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.790236}",20,0,-69.16451655188145,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
918,False,"{'a': 0.5, 'e': 0.7897777500000001}",20,0,-80.48557190197491,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
919,False,"{'a': 0.5, 'e': 0.789319}",25,0,-82.72862637500789,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
920,False,"{'a': 0.5, 'e': 0.78885975}",25,0,-149.88928106774188,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
921,False,"{'a': 0.5, 'e': 0.7884}",20,0,-6.741866848938519,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
922,False,"{'a': 0.5, 'e': 0.78793975}",25,0,-97.2066936509945,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
923,False,"{'a': 0.5, 'e': 0.787479}",25,2,-108.59790649386979,"{0: 13, 1: 1, 2: 8, 3: 0, 4: 1}",1
924,False,"{'a': 0.5, 'e': 0.78701775}",25,0,-84.21821715515291,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
925,False,"{'a': 0.5, 'e': 0.786556}",35,0,-77.15667650563233,"{0: 28, 1: 0, 2: 6, 3: 0, 4: 1}",0
926,False,"{'a': 0.5, 'e': 0.78609375}",35,10,-34.88482925879432,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",1
927,False,"{'a': 0.5, 'e': 0.785631}",20,0,-0.47597372112768266,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
928,False,"{'a': 0.5, 'e': 0.78516775}",25,0,-112.43202426193938,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
929,False,"{'a': 0.5, 'e': 0.7847040000000001}",30,12,-75.52602338278378,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
